School ID,School Short Name,School Name,Street Address,City,State,ZIP,Phone Number,Website,Managed By Network,Geographic Network,School Track,Overall Rating,On Probation,Years on Probation,NWEA or Scantron,Growth Overall Level,Growth Overall Reading and Math,Reading Growth Grade 3,Reading Growth Grade 4,Reading Growth Grade 5,Reading Growth Grade 6,Reading Growth Grade 7,Reading Growth Grade 8,Reading Growth All Grades,Math Growth Grade 3,Math Growth Grade 4,Math Growth Grade 5,Math Growth Grade 6,Math Growth Grade 7,Math Growth Grade 8,Math Growth All Grades,Student Performance Level,Student Performance Reading and Math,Reading Performance Grade 3,Reading Performance Grade 4,Reading Performance Grade 5,Reading Performance Grade 6,Reading Performance Grade 7,Reading Performance Grade 8,Reading Performance All Grades,Math Performance Grade 3,Math Performance Grade 4,Math Performance Grade 5,Math Performance Grade 6,Math Performance Grade 7,Math Performance Grade 8,Math Performance All Grades,Overall Foundation,Involved Families,Supportive Environment,Ambitious Instruction,Effective Leaders,Collaborative Teachers,Safety,Misconducts Resulting in Suspensions 2011 - Percent,Misconducts Resulting in Suspensions 2012 - Percent,Average Days of Suspension 2011,Average Days of Suspension 2012,Student Attendance 2011 - Percent,Student Attendance 2012 - Percent,Teacher Attendance 2011 - Percent,Teacher Attendance 2012 - Percent,Healthy School Certified,Blue Ribbon Award,X Coordinate,Y Coordinate,Latitude,Longitude,Location
610271,Jensen,Jensen Elementary Scholastic Academy,3030 W Harrison St,Chicago,IL,60612,(773) 534-6840,http://www.Jensen.com,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,62.4,56.3,74.4,75,41.2,56.1,73.3,62.7,76.5,66.7,88.6,60,41.7,33.3,62.1,Average,53.3,31.6,38.5,52.6,11.1,61.9,66.7,43.5,50,56.4,92.1,52.8,67.5,59.3,63.3,Not Yet Organized,Very Weak,Not Enough Data,Not Enough Data,Weak,Weak,Not Enough Data,82.7,78.4,2,1.7,93.1,93.1,95.3,94.5,No,No,1156127.601,1897250.02,-87.70224149,41.87384239,"(-87.70224149, 41.87384239)"
610273,Paderewski,Ignance Paderewski Elementary Learning Academy,2221 S Lawndale Ave,Chicago,IL,60623,(773) 534-1821,http://www.paderewskielementary.org,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Track E,Level 3,Yes,6,Scantron,Average,54.5,,40,35.7,80,53.8,56.3,54,40,55,50,56.3,53.3,68.8,54.9,Far Below Average,24.6,40,23.8,0,12.5,18.8,38.9,22.1,10,38.1,21.4,23.5,25,33.3,27.1,Organized,Not Enough Data,Strong,Strong,Not Enough Data,Not Enough Data,Neutral,92.9,95.7,3.1,2.7,92.1,91.5,95.2,95,No,No,1152095.48,1888877.695,-87.71726618,41.85094816,"(-87.71726618, 41.85094816)"
610274,Johnson,James Weldon Johnson Elementary School,1420 S Albany Ave,Chicago,IL,60623,(773) 534-1829,,AUSL Schools,Austin-North Lawndale Elementary Network,Track E,Level 2,Yes,9,NWEA,Above Average,60.4,32,39.3,65.2,66.7,64.3,57.7,54.4,65.5,60.7,60.9,73.3,77.8,57.7,66.3,Far Below Average,28.2,22.2,40,35.7,21.2,46.9,35.7,33.7,20,23.3,14.3,18.2,25.8,35.7,22.8,Moderately Organized,Weak,Neutral,Neutral,Neutral,Strong,Neutral,,82.1,,3.5,94.7,94.8,97.5,96.5,Yes,No,1155905.302,1892874.443,-87.7031756,41.86183983,"(-87.7031756, 41.86183983)"
610276,Mollison,Irvin C Mollison Elementary School,4415 S Dr Martin L King Jr Dr,Chicago,IL,60653,(773) 535-1804,,Burnham Park Elementary Network,Burnham Park Elementary Network,Track E,Level 3,Yes,5,Scantron,Average,45,22.2,48.3,46.2,58.3,66.7,44,45.9,20,41.4,50,36,55.6,66.7,44.1,Far Below Average,25.8,18.5,19.4,14.3,25.9,38.9,25.9,22.8,17.9,32.3,22.2,33.3,42.9,26.9,28.8,Partially Organized,Neutral,Weak,Weak,Neutral,Neutral,Neutral,98.9,96,2.5,1.8,91.1,93.2,94.3,95.1,Pending,No,1179638.34,1875750.718,-87.61658079,41.81434006,"(-87.61658079, 41.81434006)"
610277,Overton,Anthony Overton Elementary School,221 E 49th St,Chicago,IL,60615,(773) 535-1430,,Burnham Park Elementary Network,Burnham Park Elementary Network,Track E,Level 3,Yes,6,Scantron,Below Average,36.1,30.4,30,36.4,35.5,44.4,33.3,34.6,31.3,50,39.4,41.9,42.3,16.7,37.6,Far Below Average,17.6,20.4,16.7,23.5,18.8,13.3,13.6,18.3,18,16.7,29.4,15.6,13.8,0,16.9,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,87.9,80.8,3.9,3.5,90.5,90,94.9,95.3,No,No,1178699.353,1872549.026,-87.62012252,41.80557578,"(-87.62012252, 41.80557578)"
610279,Tanner,Henry O Tanner Elementary School,7350 S Evans Ave,Chicago,IL,60619,(773) 535-3870,http://www.tanner.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 2,Yes,6,Scantron,Above Average,56.1,61,48.7,47.8,43.1,75,59,55.8,54.4,69.4,52.2,40,68.3,61.1,56.4,Below Average,34.3,34.9,30,14.6,36.4,44.7,37.5,33.1,30.2,43.6,22.4,24.5,57.8,41,35.4,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,43.2,41.9,3.1,2.3,91.8,92.8,95.6,94.2,Yes,No,1182462.062,1856226.416,-87.60682834,41.76069854,"(-87.60682834, 41.76069854)"
610281,Powell,Adam Clayton Powell Paideia Community Academy ES,7511 S South Shore Dr,Chicago,IL,60649,(773) 535-6650,,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 2,No,0,Scantron,Below Average,39.5,24.5,40.8,37.5,43.3,41.7,51.1,39.9,34,46.9,30.9,34.9,38.3,52.2,39.1,Far Below Average,25.9,20,29.4,21.5,16.9,27.7,22.9,22.8,18.5,29.4,21.5,25,40,41.7,29.1,Organized,Not Enough Data,Very Strong,Very Strong,Not Enough Data,Not Enough Data,Strong,97.7,99,1.6,1.7,95.6,95.3,95.3,97.1,No,No,1196129.985,1856209.466,-87.55673627,41.76032435,"(-87.55673627, 41.76032435)"
610282,McNair,Ronald E McNair Elementary School,4820 W Walton St,Chicago,IL,60651,(773) 534-8980,,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 3,Yes,13,Scantron,Average,46.3,48.9,62.9,43.3,27.8,30.6,65.6,46.3,57.8,50,60.6,25.7,31.4,50,46.3,Below Average,32.8,30.6,37.5,19.4,15.4,21.1,37.5,26.9,28.6,55,32.4,29.7,34.2,56.3,38.6,Organized,Not Enough Data,Neutral,Strong,Not Enough Data,Not Enough Data,Neutral,71.9,91.7,2.1,1.9,90.7,91.8,96.5,95.5,No,No,1143946.854,1905911.072,-87.74674645,41.8978464,"(-87.74674645, 41.8978464)"
610284,New Field,New Field Elementary School,1707 W Morse Ave,Chicago,IL,60626,(773) 534-2760,http://www.newfield.cps.k12.il.us,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,60.5,57,,,,,,57,63.7,,,,,,63.7,Below Average,34.2,30.6,,,,,,30.6,37.6,,,,,,37.6,Well-organized,Strong,Not Enough Data,Not Enough Data,Strong,Strong,Not Enough Data,36.4,4.5,1.6,2,96.2,96.5,95.6,96,Pending,No,1163673.054,1946078.682,-87.67315753,42.00767533,"(-87.67315753, 42.00767533)"
610285,Woods,Granville T Woods Math & Science Academy ES,6206 S Racine Ave,Chicago,IL,60636,(773) 535-9250,http://www.granvilletwoods.org,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,1,Scantron,Average,54.2,40.9,35.7,51.1,74.3,53.7,75.6,55.5,27.9,52,32.6,71.4,74.4,65.9,52.8,Far Below Average,27.4,16.7,9.7,8.2,33.3,31,32.6,21.7,14.6,12.9,20.8,50,56.1,46.5,33.2,Organized,Not Enough Data,Strong,Neutral,Not Enough Data,Not Enough Data,Neutral,96,93.5,1.9,2.3,91.9,91.9,95.2,96.2,Pending,No,1169345.488,1863577.552,-87.65468845,41.7811649,"(-87.65468845, 41.7811649)"
610287,Ashburn,Ashburn Community Elementary School,8300 S Saint Louis Ave,Chicago,IL,60652,(773) 535-7860,http://www.ashburnschool.org,Midway Elementary Network,Midway Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,66.6,58.2,48.6,75.5,74.5,80,74.5,69.1,78.2,70.3,26.4,70.8,60,80.4,64,Below Average,44.2,22.8,16.2,47.2,46.9,53.2,50,40,40.4,45.9,43.4,52,51.1,57.7,48.3,Partially Organized,Neutral,Weak,Weak,Neutral,Neutral,Neutral,22.9,20.7,2.9,2.3,95.5,94,97.1,96.9,Yes,No,1154458.76,1849313.602,-87.70964592,41.74233179,"(-87.70964592, 41.74233179)"
610290,Mays,Benjamin E Mays Elementary Academy,838 W Marquette Rd,Chicago,IL,60621,(773) 535-3892,http://www.mays.cps.k12.il.us,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,1,Scantron,Above Average,56.2,56.7,36.4,48.1,82.4,66.7,63.2,57.5,73.3,56.8,42.3,64.7,44.4,36.8,55,Below Average,40.8,35.5,27.1,44.4,44.1,18.5,42.1,34.4,45.2,38.3,53.8,44.1,48.1,68.4,47.3,Not Yet Organized,Weak,Neutral,Neutral,Weak,Weak,Weak,,14.2,,4.3,95.5,96.3,96.6,96.2,No,No,1171705.53,1860460.828,-87.64612737,41.77256081,"(-87.64612737, 41.77256081)"
610291,Lee,Richard Henry Lee Elementary School,6448 S Tripp Ave,Chicago,IL,60629,(773) 535-2255,http://www.lee.cps.k12.il.us,Midway Elementary Network,Midway Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,55.3,45.6,66.7,44.7,48.8,50,48.4,50.6,65.8,70.5,38.8,79.8,53.5,50,59.9,Average,50,39.5,42,35.3,38.4,37.1,33.3,37.7,50.6,64.2,56.5,64,69.7,69.7,62.3,Moderately Organized,Neutral,Neutral,Neutral,Neutral,Neutral,Neutral,33.3,36.9,1.5,1.3,95,95.3,95.3,95.1,No,No,1149113.752,1861299.693,-87.72892174,41.77532831,"(-87.72892174, 41.77532831)"
610293,Melody,Genevieve Melody Elementary School,412 S Keeler Ave,Chicago,IL,60624,(773) 534-6850,,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 2,Yes,6,NWEA,Above Average,63.7,51.9,76.2,53.1,55.6,65,43.8,56,87,76.2,61.3,88.9,55.6,67.7,71.8,Below Average,32,36.4,38.5,20.6,40,45.5,29.4,33.7,36.4,23.1,35.3,45,22.7,21.2,30.4,Moderately Organized,Weak,Strong,Neutral,Neutral,Neutral,Strong,84.8,47.4,2.9,4.7,92.1,92.3,96,96.7,No,No,1148424.226,1897525.231,-87.73051772,41.87474954,"(-87.73051772, 41.87474954)"
610295,Higgins,Thomas J Higgins Elementary Community Academy,11710 S Morgan St,Chicago,IL,60643,(773) 535-5625,http://www.higgins.cps.k12.il.us,Lake Calumet Elementary Network,Lake Calumet Elementary Network,Track E,Level 1,No,0,Scantron,Above Average,65.4,63.2,50,57.9,72.7,72.1,60.6,63.3,67.5,60.7,70,68.8,80,53.3,67.6,Average,50.1,46.5,31.4,25.6,40.5,60.9,46.3,42.4,34.9,32.4,59.1,62.2,86.7,66.7,57.9,Partially Organized,Weak,Neutral,Neutral,Neutral,Neutral,Weak,,90,,6.1,95.2,94.6,95.2,96.7,Yes,No,1171725.333,1827097.573,-87.64702985,41.68100687,"(-87.64702985, 41.68100687)"
610298,Lenart,Lenart Elementary Regional Gifted Center,8101 S LaSalle St,Chicago,IL,60620,(773) 535-0040,http://www.lenart.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Standard,Level 1,No,0,NWEA,Above Average,56.9,58.1,66.7,65.6,63.6,45.5,70.4,61.3,51.6,16.7,40.6,75,60.6,70.4,52.4,Far Above Average,95.2,90.3,100,100,100,97,96.3,97.3,93.5,87.1,100,96.9,90.9,88.9,93,Well-organized,Very Strong,Neutral,Neutral,Strong,Strong,Very Strong,,,,,97.4,96.5,97.8,98.1,No,No,1176725.617,1851241.455,-87.62800231,41.74715024,"(-87.62800231, 41.74715024)"
610299,Hinton,William A Hinton Elementary School,644 W 71st St,Chicago,IL,60621,(773) 535-3875,http://www.hinton.cps.k12.il.us,Englewood-Gresham Elementary Network,Englewood-Gresham Elementary Network,Track E,Level 2,Yes,5,Scantron,Above Average,56.9,55.6,35.3,41.4,69.2,58.1,60,54.5,53.6,41.2,40,76.9,67.7,68.6,59.3,Below Average,32.5,27.6,21.1,28.1,17.9,29,42.9,28.7,13.3,31.6,37.5,44.8,50,37.1,36.2,Organized,Neutral,Strong,Strong,Neutral,Neutral,Strong,93.6,79.3,2.7,1.5,91.7,93.6,95.1,95.1,No,No,1173035.972,1857848.339,-87.6413274,41.76536255,"(-87.6413274, 41.76536255)"
610300,Westcott,Oliver S Westcott Elementary School,409 W 80th St,Chicago,IL,60620,(773) 535-3090,http://www.westcott.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 2,No,0,Scantron,Above Average,56.3,42.1,48.8,63.6,56.9,56.1,68,56.3,42.1,69.8,35.3,76.5,51.2,53.1,56.3,Below Average,37,26.2,42.6,18.4,29.1,39.5,33.3,31.9,26.2,68.1,21.1,54.5,37.2,37.7,42.1,Partially Organized,Weak,Neutral,Neutral,Neutral,Neutral,Weak,87.3,91.9,2.3,2.1,92.6,93,94.8,96.2,No,No,1174868.475,1851842.144,-87.63478949,41.74884018,"(-87.63478949, 41.74884018)"
610305,Leland,George Leland Elementary School,5221 W Congress Pkwy,Chicago,IL,60644,(773) 534-6340,http://www.leland.cps.k12.il.us,Austin-North Lawndale Elementary Network,Austin-North Lawndale Elementary Network,Track E,Level 1,Yes,3,Scantron,Far Above Average,77.1,79.2,,,,,,79.2,75,,,,,,75,Above Average,64.6,66.7,,,,,,66.7,62.5,,,,,,62.5,Well-organized,Strong,Not Enough Data,Not Enough Data,Strong,Very Strong,Not Enough Data,,,,,92.6,92.6,94.9,96.1,No,No,1141563.256,1897140.916,-87.75571809,41.87382439,"(-87.75571809, 41.87382439)"
610313,Diego,Jose De Diego Elementary Community Academy,1313 N Claremont Ave,Chicago,IL,60622,(773) 534-4451,http://www.josedediego.org,Fulton Elementary Network,Fulton Elementary Network,Standard,Level 2,Yes,3,Scantron,Average,49.1,43.5,35.4,53.1,45.1,50.6,62.9,48.6,40,48.1,64.6,28.4,46.5,71.9,49.7,Below Average,41.9,39.5,33.8,34.4,34.1,47.1,56.2,41.4,36.8,37.3,44.6,32.1,46,57.3,42.5,Partially Organized,Neutral,Neutral,Neutral,Weak,Weak,Neutral,60.5,77.2,2.4,3,95,94.4,96.8,95.8,Yes,No,1160540.669,1908752.314,-87.68572005,41.90531549,"(-87.68572005, 41.90531549)"
610315,White,Edward White Elementary Career Academy,1136 W 122nd St,Chicago,IL,60643,(773) 535-5672,,Lake Calumet Elementary Network,Lake Calumet Elementary Network,Track E,Level 2,Yes,5,Scantron,Average,52.6,50,27.3,81.8,71.4,50,45.5,55.1,30,45.5,81.8,76.9,25,36.4,50,Below Average,30.9,33.3,36.4,45.5,37.5,28.6,30.8,35.1,16.7,18.2,45.5,40,7.1,33.3,26.7,Organized,Not Enough Data,Strong,Strong,Not Enough Data,Not Enough Data,Weak,63,67.3,2.1,1.7,93.8,94.7,96.7,95.6,Yes,No,1170787.9,1823930.602,-87.65055321,41.67233661,"(-87.65055321, 41.67233661)"
610316,Earhart,Amelia Earhart Options for Knowledge ES,1710 E 93rd St,Chicago,IL,60617,(773) 535-6416,http://www.earhart.cps.k12.il.us,Skyway Elementary Network,Skyway Elementary Network,Track E,Level 1,No,0,NWEA,Above Average,61.5,66.7,34.5,58.1,69,42.1,61.3,56,72,57.1,83.3,37.9,77.8,77.4,67.1,Above Average,62.4,70.4,69,62.5,51.7,65,65.6,63.9,68,72.4,71,37.9,55,59.4,60.8,Well-organized,Strong,Strong,Strong,Neutral,Strong,Strong,71.9,74.5,2.1,1.9,96.3,96.6,95.4,96.5,No,No,1189297.589,1843689.527,-87.58217727,41.72613498,"(-87.58217727, 41.72613498)"
610317,Brighton Park,Brighton Park Elementary School,3825 S Washtenaw Ave,Chicago,IL,60632,(773) 535-7237,,Pershing Elementary Network,Pershing Elementary Network,Standard,Level 2,No,0,NWEA,Above Average,59.3,48.1,68,73.7,60.3,56.1,47.3,58.1,54.3,75.5,64.9,67.2,53,52.7,60.5,Below Average,41.1,28,44,36.2,47.7,46.3,38.2,39.5,24.4,44.9,46.6,55.4,38.8,53.6,42.7,Organized,Neutral,Neutral,Neutral,Strong,Strong,Neutral,90.5,87.9,3,1.9,96.3,95.8,95.9,96,No,No,1159041.661,1879076.777,-87.69204069,41.82391375,"(-87.69204069, 41.82391375)"
610319,Evergreen,Evergreen Academy Middle School,3537 S Paulina St,Chicago,IL,60609,(773) 535-4836,http://www.evergreen.cps.k12.il.us,Pershing Elementary Network,Pershing Elementary Network,Track E,Level 2,No,0,NWEA,Above Average,61.2,,,,60.7,67,53.2,60.3,,,,67.7,62.5,57.3,62.3,Below Average,40.6,,,,41.7,50.9,50.4,47.6,,,,30.8,28.3,38.9,32.9,Organized,Neutral,Neutral,Neutral,Neutral,Strong,Strong,43.3,69.2,3.4,1.8,96.1,96.4,97.4,97.6,No,No,1165638.817,1881113.479,-87.66778007,41.829365,"(-87.66778007, 41.829365)"
610320,Duprey,Ana Roque de Duprey Elementary School,2620 W Hirsch St,Chicago,IL,60622,(773) 534-4230,http://www.duprey.cps.k12.il.us,Fulton Elementary Network,Fulton Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,64.5,54.5,54.5,,56.3,58.3,81.3,63.8,54.5,90.9,,50,75,62.5,65.2,Below Average,38.6,18.2,25,,50,8.3,50,34.3,9.1,66.7,,56.3,33.3,37.5,42.9,Not Yet Organized,Neutral,Weak,Weak,Weak,Neutral,Neutral,27,27.3,2.1,3.9,95.4,93.8,95.6,96.4,Yes,No,1158554.232,1909250.021,-87.69300325,41.90672216,"(-87.69300325, 41.90672216)"
610321,"Marshall, T",Thurgood Marshall Middle School,3900 N Lawndale Ave,Chicago,IL,60618,(773) 534-5200,,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 3,Yes,4,NWEA,Above Average,64.1,,,,,66.3,59.8,63.1,,,,,65.2,65.3,65.3,Below Average,41.7,,,,,44.2,41.3,42.8,,,,,37,44.3,40.6,Not Yet Organized,Weak,Weak,Very Weak,Neutral,Very Weak,Neutral,55.8,50.2,2.2,2.5,94,93.6,96,96.8,No,No,1150989.856,1925703.541,-87.72035833,41.9520236,"(-87.72035833, 41.9520236)"
610325,Logandale,Logandale Middle School,3212 W George St,Chicago,IL,60618,(773) 534-5350,http://www.logandale.cps.k12.il.us,Fullerton Elementary Network,Fullerton Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,55.8,54.8,55.6,63.5,57.6,40.6,51.6,53.7,58.9,62.5,76.5,38.5,53.3,58.3,58.2,Below Average,31.6,24.7,28.9,15.4,27.4,26.2,40.9,27.7,22.1,31.2,59.6,21,31.7,55.4,35.6,Not Yet Organized,Neutral,Neutral,Weak,Weak,Very Weak,Neutral,44.6,58.5,1.8,2.6,95.1,93.9,95.6,96.2,No,No,1154387.612,1919159.019,-87.70804359,41.9339976,"(-87.70804359, 41.9339976)"
610329,Orozco,Orozco Fine Arts & Sciences Elementary School,1940 W 18th St,Chicago,IL,60608,(773) 534-7215,http://www.jcorozco.com,Pilsen-Little Village Elementary Network,Pilsen-Little Village Elementary Network,Standard,Level 2,No,0,Scantron,Above Average,58.5,82.1,44.4,77.4,55.9,67.8,55.6,61.1,75.9,82.1,73.3,41.3,67,46.9,55.9,Above Average,56.7,82.1,51.9,74.2,43.4,54.6,51.7,53.6,86.2,78.6,96.8,50.8,58.1,52,59.8,Moderately Organized,Neutral,Weak,Neutral,Neutral,Strong,Neutral,,71.1,,2.5,97.6,97.4,96.4,95.4,No,No,1163539.274,1891453.147,-87.67519253,41.85778248,"(-87.67519253, 41.85778248)"
610336,Wiliams Middle,Williams Preparatory Academy Middle School,2710 S Dearborn St,Chicago,IL,60616,(773) 534-9235,http://www.wpa.cps.k12.il.us,Burnham Park Elementary Network,Burnham Park Elementary Network,Track E,Level 3,Yes,5,Scantron,Average,54.5,,,,65.2,51.4,60.6,59.5,,,,54.3,44.4,48.5,49.6,Far Below Average,22.2,,,,17.6,33.3,30.3,26.2,,,,31.4,4.8,15.2,18.3,Organized,Not Enough Data,Neutral,Strong,Not Enough Data,Not Enough Data,Weak,87.5,80.6,2,1.5,93.3,93,92.4,94.8,No,No,1176275.784,1886545.486,-87.62859008,41.84403809,"(-87.62859008, 41.84403809)"
610339,Stagg,Amos Alonzo Stagg Elementary School,7424 S Morgan St,Chicago,IL,60621,(773) 535-3565,http://www.stagg.cps.k12.il.us,AUSL Schools,Englewood-Gresham Elementary Network,Track E,Level 3,Yes,6,Scantron,Average,49,40.9,64.3,31.1,41.9,46.8,47.5,45.2,66.7,77.5,47.4,46.5,23.9,57.5,52.9,Far Below Average,28.7,26,23.4,27.5,17.4,23.1,23.3,23.5,39.6,46.7,45.7,28.9,17,25.6,34.1,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,21.5,44.9,5,4,91.4,92.4,95.5,93.3,No,No,1170892.32,1855485.867,-87.6492534,41.75892669,"(-87.6492534, 41.75892669)"
610342,Sabin,Albert R Sabin Elementary Magnet School,2216 W Hirsch St,Chicago,IL,60622,(773) 534-4491,http://www.sabin.cps.k12.il.us,Fulton Elementary Network,Fulton Elementary Network,Standard,Level 2,No,0,NWEA,Above Average,65.1,57.6,44.1,63.6,52.9,55.2,77.2,58.3,70,52.5,85.1,87.5,64.4,69,71.9,Below Average,38.2,31.7,36.7,22.1,38.2,36.2,43.9,34.5,42.6,36.1,44.8,47.8,39,39.7,41.9,Not Yet Organized,Weak,Weak,Weak,Neutral,Weak,Neutral,46.1,31.8,2,2.4,94.7,95.2,95,95.3,No,No,1161265.299,1909314.592,-87.68304259,41.90684338,"(-87.68304259, 41.90684338)"
610345,Woodson,Carter G Woodson South Elementary School,4414 S Evans,Chicago,IL,60653,(773) 535-1280,,Burnham Park Elementary Network,Burnham Park Elementary Network,Track E,Level 2,Yes,5,NWEA,Not Enough Data,,,,,,,,,,,,,,,,Far Below Average,19.7,8.8,25,37.9,18.8,11.8,24,21.5,2.8,18.2,24.1,35,13.3,22.2,18.1,Partially Organized,Not Enough Data,Weak,Neutral,Not Enough Data,Not Enough Data,Weak,72.7,69.5,1.8,1.8,91.9,91.8,94.7,94.2,No,No,1181853.018,1875820.129,-87.60845505,41.81447955,"(-87.60845505, 41.81447955)"
610347,Claremont,Claremont Academy Elementary School,2300 W 64th St,Chicago,IL,60636,(773) 535-8110,,Midway Elementary Network,Midway Elementary Network,Track E,Level 3,Yes,6,Scantron,Above Average,61.6,67.6,78.4,47.4,46,66.7,64.2,62,73,60,48.6,44,65.9,75,61.1,Below Average,38.7,39,37.7,14.6,26.4,41.2,41.8,34,46.3,38.5,43.9,49.1,33.3,50,43.5,Well-organized,Neutral,Neutral,Strong,Strong,Strong,Weak,83.3,73.9,1.9,1.8,92.5,92.1,96.2,94.5,Pending,No,1162155.645,1862200.052,-87.68108634,41.77753754,"(-87.68108634, 41.77753754)"
610348,Goldblatt,Nathan R Goldblatt Elementary School,4257 W Adams St,Chicago,IL,60624,(773) 534-6860,http://www.goldblatt.cps.k12.il.us,Garfield-Humboldt Elementary Network,Garfield-Humboldt Elementary Network,Track E,Level 2,Yes,6,Scantron,Far Above Average,70.9,65.6,71.4,68.2,57.1,75,54.5,64.7,78.1,90.5,87,80,70.8,54.5,77.1,Average,48.9,28.1,22.7,36.4,22.9,52,31.8,31.6,43.8,68.2,95.7,54.3,92,54.5,66,Organized,Not Enough Data,Neutral,Strong,Not Enough Data,Not Enough Data,Weak,52.6,26.8,1.5,1.5,92.9,93.1,95.6,94.1,No,No,1147813.932,1898625.597,-87.73273021,41.87778081,"(-87.73273021, 41.87778081)"
610350,Black,Robert A Black Magnet Elementary School,9101 S Euclid Ave,Chicago,IL,60619,(773) 535-6390,http://www.blackmagnet.cps.k12.il.us/,Skyway Elementary Network,Skyway Elementary Network,Standard,Level 3,Yes,1,NWEA,Average,48.1,61.8,30.2,64.2,60.3,36.5,45.3,50,69.6,25,28.6,67.2,34,51.9,46.2,Below Average,44,60.3,42.1,56.4,50,51.9,50.9,51.9,62.1,35.1,24.6,41.4,22.2,30.2,36.2,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,Not Enough Data,,,,,96,96.6,93.7,93.8,Yes,Yes,1190807.321,1844986.038,-87.57660534,41.72965645,"(-87.57660534, 41.72965645)"
610352,Durkin Park,Durkin Park Elementary School,8445 S Kolin Ave,Chicago,IL,60652,(773) 535-2322,,Midway Elementary Network,Midway Elementary Network,Standard,Level 1,No,0,Scantron,Average,53.9,57.4,64.7,63,45.7,55.6,52.2,56.6,46.9,56,31.8,39,70.2,62.2,51.2,Average,45.7,35.3,54.7,47.1,30,44.6,50,43.2,29.9,70.4,41.2,27.5,68.5,55.3,48.1,Well-organized,Strong,Strong,Strong,Very Strong,Very Strong,Strong,,,,,95.4,95,95.8,95.3,No,No,1148934.857,1848010.352,-87.72991927,41.73886352,"(-87.72991927, 41.73886352)"
610353,Calmeca,Calmeca Academy of Fine Arts and Dual Language,3456 W 38th St,Chicago,IL,60632,(773) 535-7000,http://www.calmecaacademy.org,Pershing Elementary Network,Pershing Elementary Network,Track E,Level 3,Yes,1,Scantron,Above Average,59.2,57.7,52.2,54.9,55.6,49.3,84.8,59,60.6,60.9,66.2,44.2,63,57.1,59.4,Average,45.4,42.5,31,35.2,40,36.1,56.1,40,47.3,59.2,55.6,44.4,53.3,42.9,50.9,Well-organized,Strong,Strong,Strong,Strong,Strong,Strong,28.6,44.1,3.3,2.2,96.5,95,96.9,97.2,Yes,No,1153706.842,1879216.756,-87.71160875,41.82440547,"(-87.71160875, 41.82440547)"
610354,North River,North River Elementary School,4416 N Troy St,Chicago,IL,60625,(773) 534-0590,,O'Hare Elementary Network,O'Hare Elementary Network,Standard,Level 1,No,0,Scantron,Above Average,67.4,66.7,51.4,66.7,68,80.8,66.7,65.8,81,71.4,52.4,52,76.9,81,69.1,Above Average,56.9,47.6,51.4,28.6,60,65.4,61.9,53,57.1,62.9,47.6,69.2,69.2,52.4,60.7,Organized,Not Enough Data,Neutral,Strong,Not Enough Data,Not Enough Data,Neutral,79,70,2.5,3.3,95.6,95.7,96,95,No,No,1154546.547,1929268.921,-87.70718808,41.96173669,"(-87.70718808, 41.96173669)"
610355,Courtenay,Mary E Courtenay Elementary Language Arts Center,1726 W Berteau Ave,Chicago,IL,60613,(773) 534-5790,http://www.courtenay.cps.k12.il.us,Ravenswood-Ridge Elementary Network,Ravenswood-Ridge Elementary Network,Standard,Level 2,No,0,Scantron,Average,47.6,60,62.5,33.3,77.3,43.8,41.7,54.5,72,37.5,27.3,42.9,29.4,16.7,40.7,Average,48.7,48,37.5,33.3,63.6,56.3,58.3,49.1,68,56.3,31.8,54.5,41.2,25,48.2,Well-organized,Very Strong,Strong,Strong,Very Strong,Very Strong,Very Strong,3.6,20,1,2.7,94.9,94,94.2,94.9,No,No,1164156.393,1927985.538,-87.6718933,41.9580169,"(-87.6718933, 41.9580169)"
